Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
Current time: 2020-08-17_15-22-39-315009
2020-08-17 23-27-14-628419 3672 29102974 103 22.23 29334 28.31
2020-08-17 23-27-25-731337 3673 29114087 307 54.48 29343 28.31
2020-08-17 23-27-41-846411 3674 29130215 176 30.09 29353 28.31
2020-08-17 23-27-52-505363 3675 29140884 216 36.85 29365 28.85
2020-08-17 23-28-03-211866 3676 29151599 294 51.51 29373 28.10
2020-08-17 23-28-07-907059 3677 29156297 319 57.64 29379 28.85
2020-08-17 23-28-11-287946 3678 29159683 295 51.75 29385 28.85
2020-08-17 23-28-20-765440 3679 29169166 231 39.55 29393 28.31
2020-08-17 23-28-22-855583 3680 29171259 192 32.67 29399 28.31
2020-08-17 23-28-31-961836 3681 29180374 176 30.09 29407 28.10
2020-08-17 23-28-39-133302 3682 29187550 225 38.48 29416 28.10
2020-08-17 23-28-44-475293 3683 29192898 408 90.57 29423 28.85
2020-08-17 23-28-51-158643 3684 29199587 140 25.42 29432 27.99
2020-08-17 23-28-52-292021 3685 29200720 220 37.58 29439 28.10
2020-08-17 23-28-53-238755 3686 29201669 359 69.86 29445 28.85
2020-08-17 23-29-12-993832 3687 29221440 359 69.86 29455 27.99
2020-08-17 23-29-13-881059 3688 29222328 159 27.66 29461 28.10
2020-08-17 23-29-53-335705 3689 29261815 371 73.82 29473 28.31
2020-08-17 23-29-56-968177 3690 29265452 198 33.69 29480 28.85
2020-08-17 23-30-04-028040 3691 29272517 216 36.85 29489 28.10
2020-08-17 23-30-18-022943 3692 29286523 184 31.36 29502 28.85
2020-08-17 23-30-20-941603 3693 29289445 188 32.01 29510 28.31
2020-08-17 23-30-32-206276 3694 29300719 300 52.79 29521 27.99
2020-08-17 23-30-50-949653 3695 29319479 295 51.75 29536 28.31
2020-08-17 23-30-54-200810 3696 29322732 176 30.09 29543 28.10
2020-08-17 23-31-05-033482 3697 29333575 120 23.58 29550 28.10
2020-08-17 23-31-05-606976 3698 29334150 160 27.80 29556 28.31
2020-08-17 23-31-10-966286 3699 29339512 152 26.78 29565 27.99
2020-08-17 23-31-26-398148 3700 29354957 368 72.93 29573 28.85
2020-08-17 23-31-37-239371 3701 29365809 192 32.67 29584 28.10
2020-08-17 23-31-37-677181 3702 29366246 177 30.25 29590 28.31
2020-08-17 23-31-50-504812 3703 29379085 192 32.67 29598 28.85
2020-08-17 23-31-51-035076 3704 29379614 376 76.43 29605 28.10
2020-08-17 23-31-54-704893 3705 29383287 271 46.93 29612 28.10
2020-08-17 23-31-59-117301 3706 29387704 243 41.74 29621 27.99
2020-08-17 23-32-00-229373 3707 29388817 323 58.48 29627 28.31
2020-08-17 23-32-04-470786 3708 29393062 575 187.30 29633 28.10
2020-08-17 23-32-08-447668 3709 29397043 268 46.26 29641 28.85
2020-08-17 23-32-10-436050 3710 29399033 134 24.82 29647 28.31
2020-08-17 23-32-18-975796 3711 29407580 172 29.49 29656 28.10
2020-08-17 23-32-40-664987 3712 29429287 364 71.71 29669 28.10
2020-08-17 23-32-45-193846 3713 29433820 152 26.78 29675 28.85
2020-08-17 23-32-49-742603 3714 29438372 167 28.76 29681 28.10
2020-08-17 23-32-55-994391 3715 29444629 142 25.64 29690 28.63
2020-08-17 23-33-04-486230 3716 29453129 385 80.11 29697 27.99
2020-08-17 23-33-19-240899 3717 29467895 152 26.78 29708 28.10
2020-08-17 23-33-22-963371 3718 29471622 199 33.86 29715 28.31
2020-08-17 23-33-24-481186 3719 29473142 174 29.79 29721 27.77
2020-08-17 23-33-33-630455 3720 29482299 321 58.01 29730 28.10
2020-08-17 23-33-43-984148 3721 29492660 227 38.83 29741 27.99
2020-08-17 23-33-59-407698 3722 29508097 231 39.55 29748 27.88
2020-08-17 23-34-04-907361 3723 29513602 204 34.73 29754 27.88
2020-08-17 23-34-08-630144 3724 29517328 240 41.21 29762 28.10
2020-08-17 23-34-16-016502 3725 29524720 192 32.67 29772 28.63
2020-08-17 23-34-32-162489 3726 29540879 135 24.92 29780 28.63
2020-08-17 23-34-42-212278 3727 29550939 255 43.96 29790 28.85
2020-08-17 23-34-48-172327 3728 29556903 159 27.66 29800 27.67
2020-08-17 23-34-48-802201 3729 29557534 124 23.92 29806 28.10
2020-08-17 23-34-50-096843 3730 29558829 143 25.74 29812 27.99
2020-08-17 23-34-50-487879 3731 29559222 231 39.55 29818 28.85
2020-08-17 23-35-01-477191 3732 29570221 172 29.49 29827 28.42
2020-08-17 23-35-04-347800 3733 29573093 184 31.36 29834 27.88
2020-08-17 23-35-24-361139 3734 29593122 124 23.92 29843 28.10
2020-08-17 23-35-38-258319 3735 29607031 63 17.91 29853 27.99
2020-08-17 23-35-42-326914 3736 29611104 167 28.76 29860 28.63
2020-08-17 23-35-45-486574 3737 29614265 380 78.12 29866 27.88
2020-08-17 23-35-51-794006 3738 29620580 142 25.64 29873 28.63
2020-08-17 23-36-06-859839 3739 29635657 163 28.20 29883 28.10
2020-08-17 23-36-11-223493 3740 29640024 496 144.49 29890 28.10
2020-08-17 23-36-15-774903 3741 29644581 316 56.81 29896 28.10
2020-08-17 23-36-21-761325 3742 29650572 254 43.77 29903 27.77
2020-08-17 23-36-34-154873 3743 29662976 440 109.25 29910 27.67
2020-08-17 23-36-38-010631 3744 29666835 193 32.84 29916 27.88
2020-08-17 23-36-38-357839 3745 29667182 167 28.76 29922 28.42
2020-08-17 23-37-07-923882 3746 29696774 163 28.20 29934 27.88
2020-08-17 23-37-11-144228 3747 29699996 275 47.73 29941 27.88
2020-08-17 23-37-26-683309 3748 29715550 304 53.73 29951 27.88
2020-08-17 23-37-33-812478 3749 29722685 113 23.02 29957 27.88
2020-08-17 23-37-38-135056 3750 29727011 167 28.76 29964 28.42
2020-08-17 23-37-38-785686 3751 29727662 236 40.44 29971 27.88
2020-08-17 23-37-51-770805 3752 29740660 76 19.69 29982 27.88
2020-08-17 23-37-51-996630 3753 29740884 192 32.67 29989 27.88
2020-08-17 23-37-52-353953 3754 29741243 76 19.69 29995 27.77
2020-08-17 23-38-21-608097 3755 29770521 81 20.25 30010 27.67
2020-08-17 23-38-24-854892 3756 29773770 352 66.89 30017 27.67
2020-08-17 23-38-27-583149 3757 29776501 103 22.23 30023 27.77
2020-08-17 23-38-28-589165 3758 29777508 206 35.07 30029 27.88
2020-08-17 23-38-36-712558 3759 29785638 216 36.85 30039 27.88
2020-08-17 23-38-38-665911 3760 29787592 487 132.65 30045 27.67
2020-08-17 23-38-41-494708 3761 29790425 231 39.55 30052 28.42
2020-08-17 23-38-43-219524 3762 29792150 142 25.64 30058 27.67
2020-08-17 23-38-43-460709 3763 29792392 238 40.82 30064 27.77
2020-08-17 23-38-54-883170 3764 29803824 435 104.92 30074 27.77
2020-08-17 23-38-55-961037 3765 29804903 224 38.29 30080 27.88
2020-08-17 23-39-02-246327 3766 29811193 273 47.25 30087 27.88
2020-08-17 23-39-02-434915 3767 29811382 289 50.47 30093 27.67
2020-08-17 23-39-04-967834 3768 29813917 159 27.66 30099 27.77
2020-08-17 23-39-05-314386 3769 29814264 108 22.63 30105 27.88
2020-08-17 23-39-13-706625 3770 29822664 220 37.58 30111 27.67
2020-08-17 23-39-16-085800 3771 29825044 112 22.94 30117 27.77
2020-08-17 23-39-17-271588 3772 29826233 344 64.67 30123 27.88
2020-08-17 23-39-24-505378 3773 29833473 207 35.26 30130 27.56
2020-08-17 23-39-27-241045 3774 29836209 307 54.48 30136 27.67
2020-08-17 23-39-29-245349 3775 29838216 323 58.48 30142 27.56
2020-08-17 23-39-48-765680 3776 29857754 316 56.81 30156 27.56
2020-08-17 23-40-03-546165 3777 29872545 63 17.91 30165 27.56
2020-08-17 23-40-07-967615 3778 29876971 240 41.21 30171 27.77
2020-08-17 23-40-16-197483 3779 29885208 262 45.24 30182 27.88
2020-08-17 23-40-19-624964 3780 29888637 423 97.36 30190 27.88
2020-08-17 23-40-24-611110 3781 29893630 56 16.76 30196 27.88
2020-08-17 23-40-36-722892 3782 29905751 192 32.67 30211 27.88
2020-08-17 23-40-49-611012 3783 29918651 263 45.37 30224 27.67
2020-08-17 23-41-04-463200 3784 29933515 147 26.19 30239 28.20
2020-08-17 23-41-05-935774 3785 29934989 167 28.76 30245 27.45
2020-08-17 23-41-26-185191 3786 29955256 76 19.69 30257 27.77
2020-08-17 23-41-38-593599 3787 29967674 192 32.67 30266 28.42
2020-08-17 23-41-53-242494 3788 29982334 536 160.18 30276 28.42
2020-08-17 23-42-05-327846 3789 29994431 188 32.01 30284 27.56
2020-08-17 23-42-06-442794 3790 29995547 207 35.26 30291 28.20
2020-08-17 23-42-16-146059 3791 30005259 280 48.67 30299 27.56
2020-08-17 23-42-29-880523 3792 30019005 455 117.03 30309 27.88
2020-08-17 23-42-35-894329 3793 30025024 143 25.74 30318 27.56
2020-08-17 23-42-49-703531 3794 30038846 376 76.43 30329 27.56
2020-08-17 23-42-57-977596 3795 30047126 115 23.18 30338 27.56
2020-08-17 23-42-59-205216 3796 30048355 403 88.99 30346 27.67
2020-08-17 23-43-03-860803 3797 30053015 195 33.17 30353 27.56
2020-08-17 23-43-16-614466 3798 30065779 179 30.55 30364 27.56
2020-08-17 23-43-33-767839 3799 30082948 224 38.29 30378 27.67
2020-08-17 23-43-51-119850 3800 30100315 393 83.55 30386 27.88
2020-08-17 23-43-55-595858 3801 30104793 88 20.96 30393 27.77
2020-08-17 23-43-56-474465 3802 30105673 224 38.29 30399 27.77
2020-08-17 23-44-03-065753 3803 30112269 551 164.56 30406 27.77
2020-08-17 23-44-03-321166 3804 30112526 415 95.00 30412 27.77
2020-08-17 23-44-05-145043 3805 30114351 88 20.96 30418 27.45
2020-08-17 23-44-08-325624 3806 30117534 192 32.67 30425 27.77
2020-08-17 23-44-13-572679 3807 30122785 176 30.09 30433 27.56
2020-08-17 23-44-18-179252 3808 30127395 199 33.86 30440 27.77
2020-08-17 23-44-20-597741 3809 30129817 241 41.39 30446 27.45
2020-08-17 23-44-26-970089 3810 30136195 252 43.42 30453 27.77
2020-08-17 23-44-27-441985 3811 30136668 195 33.17 30459 27.56
2020-08-17 23-44-32-731625 3812 30141961 207 35.26 30466 27.56
2020-08-17 23-44-54-870996 3813 30164120 131 24.54 30474 27.45
2020-08-17 23-45-05-938146 3814 30175197 231 39.55 30482 27.88
2020-08-17 23-45-12-233368 3815 30181496 131 24.54 30490 27.67
2020-08-17 23-45-23-138915 3816 30192412 254 43.77 30500 27.77
2020-08-17 23-45-33-026647 3817 30202307 188 32.01 30508 27.56
2020-08-17 23-45-57-947280 3818 30227250 159 27.66 30523 27.77
2020-08-17 23-46-02-144232 3819 30231450 268 46.26 30532 27.56
2020-08-17 23-46-09-631558 3820 30238944 494 141.37 30540 27.45
2020-08-17 23-46-12-372461 3821 30241687 176 30.09 30547 27.45
2020-08-17 23-46-44-066952 3822 30273409 192 32.67 30558 27.77
2020-08-17 23-47-03-411692 3823 30292771 222 37.96 30567 27.67
2020-08-17 23-47-16-249955 3824 30305619 192 32.67 30577 27.45
2020-08-17 23-47-18-718898 3825 30308091 236 40.44 30584 27.67
2020-08-17 23-47-29-859681 3826 30319243 57 16.93 30593 27.45
2020-08-17 23-47-35-697850 3827 30325084 188 32.01 30601 27.56
2020-08-17 23-47-54-096931 3828 30343499 152 26.78 30612 27.45
2020-08-17 23-47-56-065764 3829 30345469 252 43.42 30618 27.45
2020-08-17 23-48-06-950556 3830 30356364 207 35.26 30626 27.56
2020-08-17 23-48-20-920308 3831 30370345 332 61.17 30635 27.45
2020-08-17 23-48-21-836467 3832 30371262 295 51.75 30641 27.56
2020-08-17 23-48-31-643219 3833 30381077 236 40.44 30650 27.67
2020-08-17 23-48-42-225671 3834 30391669 174 29.79 30660 27.45
2020-08-17 23-48-54-018555 3835 30403472 231 39.55 30669 27.45
2020-08-17 23-49-07-028137 3836 30416492 188 32.01 30679 27.45
2020-08-17 23-49-09-786118 3837 30419254 323 58.48 30685 27.34
2020-08-17 23-49-13-413300 3838 30422883 398 85.63 30693 27.45
2020-08-17 23-49-21-897114 3839 30431375 408 90.57 30701 27.45
2020-08-17 23-49-28-832699 3840 30438315 206 35.07 30708 27.45
2020-08-17 23-49-30-430691 3841 30439915 249 42.85 30716 27.45
2020-08-17 23-49-33-105752 3842 30442593 184 31.36 30722 27.67
2020-08-17 23-49-45-462212 3843 30454960 280 48.67 30729 27.45
2020-08-17 23-49-49-103542 3844 30458604 295 51.75 30736 27.45
2020-08-17 23-49-49-394680 3845 30458896 231 39.55 30742 27.45
2020-08-17 23-49-52-851599 3846 30462356 359 69.86 30749 27.45
2020-08-17 23-50-00-535219 3847 30470046 110 22.78 30758 27.45
2020-08-17 23-50-05-526061 3848 30475040 62 17.75 30765 27.45
2020-08-17 23-50-09-236244 3849 30478753 135 24.92 30772 27.67
2020-08-17 23-50-11-319912 3850 30480839 323 58.48 30778 27.45
2020-08-17 23-50-13-479609 3851 30483002 255 43.96 30784 27.45
2020-08-17 23-50-14-040220 3852 30483562 220 37.58 30790 27.67
2020-08-17 23-50-21-671501 3853 30491199 254 43.77 30797 27.45
2020-08-17 23-50-25-935630 3854 30495468 316 56.81 30803 27.34
2020-08-17 23-50-30-382236 3855 30499918 255 43.96 30810 27.34
2020-08-17 23-50-41-131840 3856 30510675 440 109.25 30818 27.45
2020-08-17 23-50-58-922919 3857 30528483 248 42.69 30826 27.34
2020-08-17 23-51-04-887473 3858 30534452 142 25.64 30833 27.34
2020-08-17 23-51-07-010120 3859 30536577 284 49.41 30839 27.34
2020-08-17 23-51-15-505587 3860 30545081 190 32.33 30850 27.34
2020-08-17 23-51-27-468036 3861 30557052 327 59.28 30861 27.45
2020-08-17 23-51-37-599333 3862 30567192 441 109.77 30870 27.34
2020-08-17 23-51-38-694152 3863 30568290 96 21.67 30876 27.45
2020-08-17 23-51-38-985717 3864 30568581 252 43.42 30882 27.67
2020-08-17 23-51-42-583953 3865 30572183 211 35.96 30888 27.45
2020-08-17 23-51-47-987786 3866 30577589 135 24.92 30896 27.45
2020-08-17 23-51-48-806628 3867 30578410 199 33.86 30902 27.34
2020-08-17 23-51-52-244747 3868 30581851 188 32.01 30908 27.45
2020-08-17 23-52-01-203420 3869 30590818 409 91.12 30917 27.67
2020-08-17 23-52-04-470769 3870 30594088 231 39.55 30923 27.34
2020-08-17 23-52-08-920811 3871 30598541 156 27.28 30929 27.45
2020-08-17 23-52-24-388143 3872 30614022 167 28.76 30940 27.67
2020-08-17 23-52-34-051958 3873 30623693 158 27.53 30947 27.45
2020-08-17 23-52-38-075168 3874 30627722 152 26.78 30953 27.34
2020-08-17 23-52-40-868853 3875 30630517 259 44.69 30960 27.77
2020-08-17 23-52-54-131730 3876 30643790 433 104.37 30969 27.67
2020-08-17 23-53-01-142756 3877 30650807 209 35.61 30975 27.45
2020-08-17 23-53-16-688108 3878 30666366 184 31.36 30983 27.45
2020-08-17 23-53-27-280792 3879 30676968 224 38.29 30993 27.45
2020-08-17 23-53-31-290529 3880 30680981 192 32.67 30999 27.67
2020-08-17 23-53-34-830341 3881 30684524 220 37.58 31005 27.45
2020-08-17 23-53-38-158303 3882 30687854 192 32.67 31012 27.34
2020-08-17 23-53-58-972000 3883 30708686 158 27.53 31024 27.34
2020-08-17 23-54-11-373131 3884 30721098 172 29.49 31039 27.34
2020-08-17 23-54-12-983789 3885 30722710 120 23.58 31045 27.34
2020-08-17 23-54-23-582193 3886 30733317 440 109.25 31056 27.67
2020-08-17 23-54-36-235404 3887 30745982 56 16.76 31069 27.45
2020-08-17 23-54-40-240802 3888 30749990 199 33.86 31076 27.34
2020-08-17 23-54-45-228876 3889 30754982 188 32.01 31083 27.45
2020-08-17 23-54-52-332898 3890 30762093 284 49.41 31093 27.67
2020-08-17 23-54-54-756409 3891 30764518 140 25.42 31099 27.34
2020-08-17 23-54-55-694273 3892 30765457 216 36.85 31105 27.45
2020-08-17 23-55-10-367102 3893 30780143 224 38.29 31115 27.34
2020-08-17 23-55-13-755450 3894 30783535 135 24.92 31122 27.45
2020-08-17 23-55-21-216283 3895 30791002 337 62.30 31129 27.45
2020-08-17 23-55-21-584414 3896 30791370 230 39.39 31135 27.45
2020-08-17 23-55-25-725570 3897 30795514 227 38.83 31142 27.45
2020-08-17 23-55-33-051658 3898 30802845 248 42.69 31151 27.45
2020-08-17 23-55-36-897735 3899 30806696 167 28.76 31158 27.45
2020-08-17 23-55-39-709233 3900 30809510 79 20.03 31165 27.67
2020-08-17 23-55-44-702849 3901 30814508 118 23.42 31171 27.34
2020-08-17 23-55-45-097891 3902 30814904 224 38.29 31178 27.45
2020-08-17 23-56-04-506385 3903 30834328 344 64.67 31190 27.45
2020-08-17 23-56-10-354812 3904 30840182 240 41.21 31197 27.67
2020-08-17 23-56-14-066797 3905 30843897 312 55.68 31203 27.45
2020-08-17 23-56-32-728161 3906 30862574 263 45.37 31213 27.34
2020-08-17 23-56-48-988199 3907 30878848 481 129.57 31223 27.67
2020-08-17 23-56-50-669992 3908 30880531 216 36.85 31230 27.34
2020-08-17 23-57-04-887668 3909 30894761 51 15.86 31240 27.67
2020-08-17 23-57-15-716576 3910 30905601 179 30.55 31252 27.67
2020-08-17 23-57-19-204336 3911 30909090 280 48.67 31258 27.67
2020-08-17 23-57-31-906320 3912 30921802 142 25.64 31269 27.34
2020-08-17 23-58-01-107576 3913 30951030 204 34.73 31284 27.67
2020-08-17 23-58-07-892592 3914 30957820 184 31.36 31290 27.67
2020-08-17 23-58-08-582793 3915 30958512 224 38.29 31296 27.34
2020-08-17 23-58-08-621832 3916 30958551 153 26.90 31302 27.34
2020-08-17 23-58-20-532276 3917 30970473 71 19.06 31311 27.34
2020-08-17 23-58-28-241538 3918 30978188 92 21.32 31319 27.34
2020-08-17 23-58-38-688122 3919 30988643 243 41.74 31328 27.34
2020-08-17 23-58-40-189790 3920 30990145 255 43.96 31336 27.45
2020-08-17 23-59-03-913161 3921 31013889 295 51.75 31347 27.34
2020-08-17 23-59-04-021957 3922 31013998 204 34.73 31353 27.34
2020-08-17 23-59-09-540228 3923 31019521 167 28.76 31359 27.34
2020-08-17 23-59-11-311145 3924 31021293 172 29.49 31366 27.45
2020-08-17 23-59-13-214012 3925 31023197 339 62.98 31372 27.34
2020-08-17 23-59-16-714078 3926 31026702 152 26.78 31380 27.45
2020-08-17 23-59-31-871750 3927 31041871 451 113.08 31390 27.34
2020-08-17 23-59-34-006654 3928 31044009 115 23.18 31396 27.45
2020-08-17 23-59-35-800354 3929 31045803 207 35.26 31402 27.67
2020-08-17 23-59-39-529180 3930 31049536 192 32.67 31408 27.67
2020-08-17 23-59-42-709619 3931 31052720 208 35.43 31415 27.45
2020-08-17 23-59-47-990343 3932 31058004 176 30.09 31423 27.45
2020-08-17 23-59-52-906753 3933 31062926 319 57.64 31429 27.34
2020-08-18 00-00-04-563092 3934 31074591 391 82.35 31441 27.24
2020-08-18 00-00-12-155862 3935 31082191 209 35.61 31448 27.34
2020-08-18 00-00-13-049181 3936 31083083 462 120.87 31454 27.34
2020-08-18 00-00-23-024690 3937 31093069 327 59.28 31465 27.34
2020-08-18 00-00-25-893281 3938 31095940 268 46.26 31472 27.67
2020-08-18 00-00-27-354974 3939 31097402 368 72.93 31478 27.34
2020-08-18 00-00-36-473370 3940 31106529 190 32.33 31485 27.34
2020-08-18 00-00-37-843382 3941 31107899 344 64.67 31491 27.34
2020-08-18 00-00-49-364868 3942 31119431 323 58.48 31500 27.34
2020-08-18 00-00-55-889908 3943 31125961 192 32.67 31506 27.34
2020-08-18 00-00-58-963196 3944 31129036 414 93.93 31513 27.45
2020-08-18 00-01-04-116421 3945 31134196 319 57.64 31519 27.34
2020-08-18 00-01-09-219322 3946 31139304 222 37.96 31526 27.67
2020-08-18 00-01-33-773361 3947 31163879 344 64.67 31537 27.34
2020-08-18 00-01-44-057353 3948 31174172 185 31.51 31545 27.34
2020-08-18 00-01-46-507125 3949 31176624 312 55.68 31552 27.34
2020-08-18 00-02-13-642900 3950 31203782 255 43.96 31566 27.34
2020-08-18 00-02-16-360305 3951 31206502 224 38.29 31572 27.45
2020-08-18 00-02-40-936479 3952 31231099 284 49.41 31586 27.34
2020-08-18 00-03-03-603866 3953 31253786 620 217.12 31597 27.34
2020-08-18 00-03-05-830290 3954 31256013 167 28.76 31605 27.34
2020-08-18 00-03-13-136709 3955 31263326 252 43.42 31611 27.67
2020-08-18 00-03-18-367872 3956 31268562 384 80.08 31619 27.34
2020-08-18 00-03-22-834468 3957 31273033 159 27.66 31625 27.34
2020-08-18 00-03-29-082885 3958 31279287 401 87.91 31633 27.34
2020-08-18 00-03-48-285901 3959 31298505 204 34.73 31646 27.34
2020-08-18 00-04-13-680220 3960 31323922 167 28.76 31665 27.45
2020-08-18 00-04-36-860506 3961 31347123 291 50.97 31674 27.45
2020-08-18 00-04-50-938612 3962 31361213 184 31.36 31682 27.34
2020-08-18 00-04-54-004620 3963 31364281 120 23.58 31688 27.34
2020-08-18 00-04-56-104637 3964 31366383 192 32.67 31694 27.34
2020-08-18 00-05-00-530330 3965 31370812 568 189.84 31703 27.34
2020-08-18 00-05-08-092136 3966 31378380 227 38.83 31711 27.24
2020-08-18 00-05-14-053718 3967 31384348 359 69.86 31720 27.34
2020-08-18 00-05-19-017884 3968 31389316 179 30.55 31727 27.45
2020-08-18 00-05-31-068605 3969 31401377 280 48.67 31735 27.67
2020-08-18 00-05-37-704979 3970 31408020 195 33.17 31742 27.34
2020-08-18 00-05-37-923026 3971 31408238 184 31.36 31748 27.34
2020-08-18 00-05-52-544295 3972 31422872 134 24.82 31757 27.34
2020-08-18 00-06-16-873463 3973 31447221 231 39.55 31779 27.67
2020-08-18 00-06-18-890223 3974 31449239 302 53.30 31785 27.34
2020-08-18 00-06-25-545748 3975 31455901 216 36.85 31793 27.34
2020-08-18 00-06-27-533577 3976 31457891 192 32.67 31801 27.34
2020-08-18 00-06-36-862970 3977 31467229 167 28.76 31808 27.34
2020-08-18 00-06-37-206821 3978 31467573 231 39.55 31814 27.34
2020-08-18 00-06-42-992178 3979 31473362 344 64.67 31820 27.34
2020-08-18 00-07-05-233373 3980 31495623 319 57.64 31835 27.67
2020-08-18 00-07-46-878420 3981 31537304 193 32.84 31859 27.34
2020-08-18 00-07-50-948749 3982 31541379 355 68.30 31865 27.45
2020-08-18 00-08-01-050843 3983 31551489 115 23.18 31873 27.34
2020-08-18 00-08-07-738727 3984 31558181 192 32.67 31880 27.34
2020-08-18 00-08-07-999033 3985 31558443 199 33.86 31886 27.34
2020-08-18 00-08-13-589896 3986 31564038 444 109.09 31892 27.34
2020-08-18 00-08-32-612069 3987 31583077 231 39.55 31902 27.24
2020-08-18 00-08-41-149193 3988 31591621 177 30.25 31910 27.34
2020-08-18 00-08-59-074011 3989 31609562 305 53.88 31921 27.67
2020-08-18 00-09-00-480999 3990 31610970 127 24.18 31927 27.34
2020-08-18 00-09-01-766606 3991 31612257 216 36.85 31933 27.34
2020-08-18 00-09-05-331230 3992 31615824 99 21.91 31942 27.45
2020-08-18 00-09-06-880188 3993 31617376 204 34.73 31949 27.67
2020-08-18 00-09-18-428311 3994 31628933 184 31.36 31957 27.34
2020-08-18 00-09-20-121542 3995 31630627 248 42.69 31963 27.34
2020-08-18 00-09-21-182382 3996 31631689 126 24.09 31969 27.34
2020-08-18 00-09-26-560692 3997 31637072 368 72.93 31978 27.34
2020-08-18 00-09-29-774997 3998 31640290 396 85.28 31984 27.45
2020-08-18 00-09-32-839425 3999 31643356 216 36.85 31992 27.34
2020-08-18 00-09-38-668639 4000 31649190 291 50.97 32000 27.34
